onset	duration	sample	value
7.9964709020	1000.0000000000	7996.4709	bgin
101.1144731677	1000.0000000000	101114.4732	TRSP
106.9934696442	1000.0000000000	106993.4696	bgin
200.1104761398	1000.0000000000	200110.4761	TRSP
207.3404711223	1000.0000000000	207340.4711	bgin
300.4574776179	1000.0000000000	300457.4776	TRSP
306.2214777356	1000.0000000000	306221.4777	bgin
399.3374683446	1000.0000000000	399337.4683	TRSP
405.1174711919	1000.0000000000	405117.4712	bgin
498.2384708261	1000.0000000000	498238.4708	TRSP
508.3159961289	1000.0000000000	508315.9961	IBEG
542.4619988090	1000.0000000000	542461.9988	IEND
546.2954722828	1000.0000000000	546295.4723	bgin
639.4134745485	1000.0000000000	639413.4745	TRSP
645.0594708806	1000.0000000000	645059.4709	bgin
738.1764773762	1000.0000000000	738176.4774	TRSP
744.8564753419	1000.0000000000	744856.4753	bgin
837.9734717792	1000.0000000000	837973.4718	TRSP
855.5854764318	1000.0000000000	855585.4764	bgin
948.7034686393	1000.0000000000	948703.4686	TRSP
961.6494756675	1000.0000000000	961649.4757	bgin
1054.7664721048	1000.0000000000	1054766.4721	TRSP
