name	x	y	z
E1	6.302000	-6.607000	-2.942000
E2	7.659000	-6.041000	0.351000
E3	8.715000	-4.411000	3.502000
E4	8.157000	-3.275000	5.696000
E5	6.492000	-1.689000	7.777000
E6	4.346000	-0.000000	9.008000
E7	1.780000	1.397000	9.635000
E8	9.131000	-4.819000	-1.547000
E9	10.142000	-3.077000	1.242000
E10	9.942000	-2.090000	3.638000
E11	9.090000	-0.000000	5.759000
E12	6.492000	1.689000	7.777000
E13	3.715000	2.781000	8.686000
E14	10.821000	-1.450000	-1.081000
E15	10.374000	-0.000000	1.522000
E16	10.361000	-0.000000	3.545000
E17	10.583000	-0.000000	-2.525000
E18	9.942000	2.090000	3.638000
E19	8.157000	3.275000	5.696000
E20	5.847000	4.367000	6.784000
E21	10.821000	1.450000	-1.081000
E22	10.142000	3.077000	1.242000
E23	8.715000	4.411000	3.502000
E24	6.873000	5.091000	4.983000
E25	9.131000	4.819000	-1.547000
E26	7.659000	6.041000	0.351000
E27	6.225000	6.487000	3.238000
E28	4.746000	6.332000	5.283000
E29	3.080000	5.436000	7.189000
E30	1.096000	4.219000	8.707000
E31	-0.781000	2.232000	9.777000
E32	6.302000	6.607000	-2.942000
E33	4.711000	7.305000	-0.407000
E34	3.389000	7.790000	2.774000
E35	1.701000	7.322000	5.413000
E36	0.325000	6.255000	7.287000
E37	-1.734000	4.463000	8.863000
E38	4.123000	7.478000	-3.828000
E39	0.970000	8.210000	-1.008000
E40	0.037000	8.438000	2.447000
E41	-0.914000	7.882000	5.251000
E42	-2.670000	6.799000	6.853000
E43	2.759000	7.442000	-5.997000
E44	1.459000	7.809000	-4.059000
E45	-2.130000	8.339000	-0.718000
E46	-2.624000	8.348000	2.723000
E47	-3.438000	7.691000	4.770000
E48	2.542000	6.775000	-9.057000
E49	0.476000	7.190000	-6.928000
E50	-4.593000	7.742000	-0.265000
E51	-5.328000	7.486000	3.139000
E52	-5.131000	6.657000	5.657000
E53	-4.608000	4.787000	7.971000
E54	-3.898000	2.592000	9.366000
E55	-2.441000	0.000000	10.036000
E56	-2.806000	7.049000	-6.435000
E57	-4.269000	7.512000	-3.414000
E58	-6.570000	6.889000	0.059000
E59	-7.349000	5.941000	3.407000
E60	-6.920000	4.700000	6.125000
E61	-6.257000	2.677000	8.057000
E62	-7.622000	0.000000	7.380000
E63	-4.911000	6.088000	-6.408000
E64	-6.701000	6.169000	-3.301000
E65	-8.311000	5.303000	0.149000
E66	-8.750000	4.119000	3.573000
E67	-8.395000	2.106000	5.963000
E68	-7.307000	4.321000	-6.005000
E69	-8.679000	4.028000	-3.217000
E70	-9.826000	3.126000	0.273000
E71	-9.632000	1.604000	3.741000
E72	-8.938000	0.000000	5.351000
E73	-8.558000	2.203000	-5.864000
E74	-9.652000	1.285000	-3.005000
E75	-10.270000	0.000000	0.557000
E76	-9.632000	-1.604000	3.741000
E77	-8.395000	-2.106000	5.963000
E78	-6.257000	-2.677000	8.057000
E79	-3.898000	-2.592000	9.366000
E80	-0.781000	-2.232000	9.777000
E81	-8.971000	0.000000	-5.645000
E82	-9.652000	-1.285000	-3.005000
E83	-9.826000	-3.126000	0.273000
E84	-8.750000	-4.119000	3.573000
E85	-6.920000	-4.700000	6.125000
E86	-4.608000	-4.787000	7.971000
E87	-1.734000	-4.463000	8.863000
E88	-8.558000	-2.203000	-5.864000
E89	-8.679000	-4.028000	-3.217000
E90	-8.311000	-5.303000	0.149000
E91	-7.349000	-5.941000	3.407000
E92	-5.131000	-6.657000	5.657000
E93	-2.670000	-6.799000	6.853000
E94	-7.307000	-4.321000	-6.005000
E95	-6.701000	-6.169000	-3.301000
E96	-6.570000	-6.889000	0.059000
E97	-5.328000	-7.486000	3.139000
E98	-3.438000	-7.691000	4.770000
E99	-4.911000	-6.088000	-6.408000
E100	-4.269000	-7.512000	-3.414000
E101	-4.593000	-7.742000	-0.265000
E102	-2.624000	-8.348000	2.723000
E103	-0.914000	-7.882000	5.251000
E104	0.325000	-6.255000	7.287000
E105	1.096000	-4.219000	8.707000
E106	1.780000	-1.397000	9.635000
E107	-2.806000	-7.049000	-6.435000
E108	-2.130000	-8.339000	-0.718000
E109	0.037000	-8.438000	2.447000
E110	1.701000	-7.322000	5.413000
E111	3.080000	-5.436000	7.189000
E112	3.715000	-2.781000	8.686000
E113	0.476000	-7.190000	-6.928000
E114	1.459000	-7.809000	-4.059000
E115	0.970000	-8.210000	-1.008000
E116	3.389000	-7.790000	2.774000
E117	4.746000	-6.332000	5.283000
E118	5.847000	-4.367000	6.784000
E119	2.542000	-6.775000	-9.057000
E120	2.759000	-7.442000	-5.997000
E121	4.123000	-7.478000	-3.828000
E122	4.711000	-7.305000	-0.407000
E123	6.225000	-6.487000	3.238000
E124	6.873000	-5.091000	4.983000
E125	5.164000	-6.984000	-5.033000
E126	7.590000	-4.273000	-7.455000
E127	7.590000	4.273000	-7.455000
E128	5.164000	6.984000	-5.033000
E129	-0.000000	-0.000000	10.159000
