onset	duration	sample	value
14.8785657343	1000.0000000000	14878.5657	bgin
107.9955722299	1000.0000000000	107995.5722	TRSP
119.0085682180	1000.0000000000	119008.5682	bgin
212.1255646553	1000.0000000000	212125.5647	TRSP
220.1715680864	1000.0000000000	220171.5681	bgin
313.2895703521	1000.0000000000	313289.5704	TRSP
745.3609946277	1000.0000000000	745360.9946	IBEG
880.4179969337	1000.0000000000	880417.9969	IBEG
883.4179907199	1000.0000000000	883417.9907	IEND
893.3989967313	1000.0000000000	893398.9967	IBEG
910.3609948512	1000.0000000000	910360.9949	IEND
954.8665671703	1000.0000000000	954866.5672	bgin
1047.9825678375	1000.0000000000	1047982.5678	TRSP
1227.7235663589	1000.0000000000	1227723.5664	bgin
1320.8405728545	1000.0000000000	1320840.5729	TRSP
1789.8969906476	1000.0000000000	1789896.9906	net
